CaseStudy_ID,Question_ID,Answer,Sample_ID,Model_name,Model_return,Info_check,Repeat_number,Authors,Google.Folder,Data,Task.Category
Covid_CCI_10,2,A,Covid_CCI_10B,claude-opus-5,A,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_10,2,A,Covid_CCI_10C,o1-2024-12-17,D,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_10,2,A,Covid_CCI_10C,gemini-3.6-flash,A,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_10,2,A,Covid_CCI_10C,gpt-5.6-sol,D,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_10,2,A,Covid_CCI_10C,claude-opus-5,A,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_10,2,A,Covid_CCI_10D,o1-2024-12-17,A,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_10,2,A,Covid_CCI_10D,gemini-3.6-flash,A,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_10,2,A,Covid_CCI_10D,gpt-5.6-sol,A,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_10,2,A,Covid_CCI_10D,claude-opus-5,A,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_10,3,C,Covid_CCI_10A,o1-2024-12-17,C,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_10,3,C,Covid_CCI_10A,gemini-3.6-flash,C,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_10,3,C,Covid_CCI_10A,gpt-5.6-sol,C,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_10,3,C,Covid_CCI_10A,claude-opus-5,C,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_10,3,C,Covid_CCI_10B,o1-2024-12-17,C,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_10,3,C,Covid_CCI_10B,gemini-3.6-flash,C,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_10,3,C,Covid_CCI_10B,gpt-5.6-sol,C,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_10,3,C,Covid_CCI_10B,claude-opus-5,C,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_10,3,C,Covid_CCI_10C,o1-2024-12-17,C,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_10,3,C,Covid_CCI_10C,gemini-3.6-flash,C,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_10,3,C,Covid_CCI_10C,gpt-5.6-sol,C,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_10,3,C,Covid_CCI_10C,claude-opus-5,C,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_10,3,C,Covid_CCI_10D,o1-2024-12-17,C,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_10,3,C,Covid_CCI_10D,gemini-3.6-flash,C,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_10,3,C,Covid_CCI_10D,gpt-5.6-sol,C,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_10,3,C,Covid_CCI_10D,claude-opus-5,C,Yes,2,YC,CCI,COVID,Descriptive - information retrival
Covid_DE_2,1,B,Covid_DE_2A,o1-2024-12-17,B,Yes,2,MS,DE,COVID,Biological Inference
Covid_DE_2,1,B,Covid_DE_2A,gemini-3.6-flash,B,Yes,2,MS,DE,COVID,Biological Inference
Covid_DE_2,1,B,Covid_DE_2A,gpt-5.6-sol,B,Yes,2,MS,DE,COVID,Biological Inference
Covid_DE_2,1,B,Covid_DE_2A,claude-opus-5,B,Yes,2,MS,DE,COVID,Biological Inference
Covid_DE_2,2,D,Covid_DE_2A,o1-2024-12-17,D,Yes,2,MS,DE,COVID,Biological Inference
Covid_DE_2,2,D,Covid_DE_2A,gemini-3.6-flash,D,Yes,2,MS,DE,COVID,Biological Inference
Covid_DE_2,2,D,Covid_DE_2A,gpt-5.6-sol,D,Yes,2,MS,DE,COVID,Biological Inference
Covid_DE_2,2,D,Covid_DE_2A,claude-opus-5,D,Yes,2,MS,DE,COVID,Biological Inference
Covid_DE_2,3,A,Covid_DE_2A,o1-2024-12-17,A,Yes,2,MS,DE,COVID,Biological Inference
Covid_DE_2,3,A,Covid_DE_2A,gemini-3.6-flash,A,Yes,2,MS,DE,COVID,Biological Inference
Covid_DE_2,3,A,Covid_DE_2A,gpt-5.6-sol,A,Yes,2,MS,DE,COVID,Biological Inference
Covid_DE_2,3,A,Covid_DE_2A,claude-opus-5,A,Yes,2,MS,DE,COVID,Biological Inference
Covid_DE_3,1,C,Covid_DE_3A,o1-2024-12-17,C,Yes,2,MS,DE,COVID,Biological Inference
Covid_DE_3,1,C,Covid_DE_3A,gemini-3.6-flash,C,Yes,2,MS,DE,COVID,Biological Inference
Covid_DE_3,1,C,Covid_DE_3A,gpt-5.6-sol,C,Yes,2,MS,DE,COVID,Biological Inference
Covid_DE_3,1,C,Covid_DE_3A,claude-opus-5,C,Yes,2,MS,DE,COVID,Biological Inference
Covid_DE_3,2,B,Covid_DE_3A,o1-2024-12-17,B,Yes,2,MS,DE,COVID,Biological Inference
Covid_DE_3,2,B,Covid_DE_3A,gemini-3.6-flash,B,Yes,2,MS,DE,COVID,Biological Inference
Covid_DE_3,2,B,Covid_DE_3A,gpt-5.6-sol,B,Yes,2,MS,DE,COVID,Biological Inference
Covid_DE_3,2,B,Covid_DE_3A,claude-opus-5,B,Yes,2,MS,DE,COVID,Biological Inference
Covid_DE_3,3,B,Covid_DE_3A,o1-2024-12-17,C,Yes,2,MS,DE,COVID,Biological Inference
Covid_DE_3,3,B,Covid_DE_3A,gemini-3.6-flash,C,Yes,2,MS,DE,COVID,Biological Inference
Covid_DE_3,3,B,Covid_DE_3A,gpt-5.6-sol,B,Yes,2,MS,DE,COVID,Biological Inference
Covid_DE_3,3,B,Covid_DE_3A,claude-opus-5,B,Yes,2,MS,DE,COVID,Biological Inference
Covid_DE_4,1,A,Covid_DE_4A,o1-2024-12-17,A,Yes,2,MS,DE,COVID,Biological Inference
Covid_DE_4,1,A,Covid_DE_4A,gemini-3.6-flash,A,Yes,2,MS,DE,COVID,Biological Inference
Covid_DE_4,1,A,Covid_DE_4A,gpt-5.6-sol,A,Yes,2,MS,DE,COVID,Biological Inference
Covid_DE_4,1,A,Covid_DE_4A,claude-opus-5,A,Yes,2,MS,DE,COVID,Biological Inference
Covid_DE_4,2,D,Covid_DE_4A,o1-2024-12-17,D,Yes,2,MS,DE,COVID,Biological Inference
Covid_DE_4,2,D,Covid_DE_4A,gemini-3.6-flash,D,Yes,2,MS,DE,COVID,Biological Inference
Covid_DE_4,2,D,Covid_DE_4A,gpt-5.6-sol,D,Yes,2,MS,DE,COVID,Biological Inference
Covid_DE_4,2,D,Covid_DE_4A,claude-opus-5,D,Yes,2,MS,DE,COVID,Biological Inference
Covid_DE_4,3,B,Covid_DE_4A,o1-2024-12-17,B,Yes,2,MS,DE,COVID,Biological Inference
Covid_DE_4,3,B,Covid_DE_4A,gemini-3.6-flash,B,Yes,2,MS,DE,COVID,Biological Inference
Covid_DE_4,3,B,Covid_DE_4A,gpt-5.6-sol,B,Yes,2,MS,DE,COVID,Biological Inference
Covid_DE_4,3,B,Covid_DE_4A,claude-opus-5,B,Yes,2,MS,DE,COVID,Biological Inference
Covid_Pathway_1,1,D,Covid_Pathway_1A,o1-2024-12-17,D,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,1,D,Covid_Pathway_1A,gemini-3.6-flash,D,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,1,D,Covid_Pathway_1A,gpt-5.6-sol,D,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,1,D,Covid_Pathway_1A,claude-opus-5,D,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,1,D,Covid_Pathway_1B,o1-2024-12-17,D,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,1,D,Covid_Pathway_1B,gemini-3.6-flash,D,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,1,D,Covid_Pathway_1B,gpt-5.6-sol,D,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,1,D,Covid_Pathway_1B,claude-opus-5,D,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,1,D,Covid_Pathway_1C,o1-2024-12-17,D,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,1,D,Covid_Pathway_1C,gemini-3.6-flash,D,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,1,D,Covid_Pathway_1C,gpt-5.6-sol,D,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,1,D,Covid_Pathway_1C,claude-opus-5,D,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,2,B,Covid_Pathway_1A,o1-2024-12-17,B,No,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,2,B,Covid_Pathway_1A,gemini-3.6-flash,B,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,2,B,Covid_Pathway_1A,gpt-5.6-sol,D,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,2,B,Covid_Pathway_1A,claude-opus-5,B,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,2,B,Covid_Pathway_1B,o1-2024-12-17,B,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,2,B,Covid_Pathway_1B,gemini-3.6-flash,B,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,2,B,Covid_Pathway_1B,gpt-5.6-sol,B,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,2,B,Covid_Pathway_1B,claude-opus-5,B,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,2,B,Covid_Pathway_1C,o1-2024-12-17,B,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,2,B,Covid_Pathway_1C,gemini-3.6-flash,B,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,2,B,Covid_Pathway_1C,gpt-5.6-sol,B,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,2,B,Covid_Pathway_1C,claude-opus-5,B,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,3,C,Covid_Pathway_1A,o1-2024-12-17,C,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,3,C,Covid_Pathway_1A,gemini-3.6-flash,C,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,3,C,Covid_Pathway_1A,gpt-5.6-sol,C,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,3,C,Covid_Pathway_1A,claude-opus-5,C,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,3,C,Covid_Pathway_1B,o1-2024-12-17,C,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,3,C,Covid_Pathway_1B,gemini-3.6-flash,C,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,3,C,Covid_Pathway_1B,gpt-5.6-sol,C,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,3,C,Covid_Pathway_1B,claude-opus-5,C,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,3,C,Covid_Pathway_1C,o1-2024-12-17,C,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,3,C,Covid_Pathway_1C,gemini-3.6-flash,C,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,3,C,Covid_Pathway_1C,gpt-5.6-sol,C,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_1,3,C,Covid_Pathway_1C,claude-opus-5,C,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,1,B,Covid_Pathway_2A,o1-2024-12-17,B,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,1,B,Covid_Pathway_2A,gemini-3.6-flash,B,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,1,B,Covid_Pathway_2A,gpt-5.6-sol,B,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,1,B,Covid_Pathway_2A,claude-opus-5,B,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,1,B,Covid_Pathway_2B,o1-2024-12-17,B,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,1,B,Covid_Pathway_2B,gemini-3.6-flash,B,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,1,B,Covid_Pathway_2B,gpt-5.6-sol,B,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,1,B,Covid_Pathway_2B,claude-opus-5,B,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,1,B,Covid_Pathway_2C,o1-2024-12-17,B,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,1,B,Covid_Pathway_2C,gemini-3.6-flash,B,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,1,B,Covid_Pathway_2C,gpt-5.6-sol,B,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,1,B,Covid_Pathway_2C,claude-opus-5,B,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,2,A,Covid_Pathway_2A,o1-2024-12-17,A,No,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,2,A,Covid_Pathway_2A,gemini-3.6-flash,A,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,2,A,Covid_Pathway_2A,gpt-5.6-sol,A,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,2,A,Covid_Pathway_2A,claude-opus-5,A,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,2,A,Covid_Pathway_2B,o1-2024-12-17,A,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,2,A,Covid_Pathway_2B,gemini-3.6-flash,A,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,2,A,Covid_Pathway_2B,gpt-5.6-sol,A,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,2,A,Covid_Pathway_2B,claude-opus-5,A,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,2,A,Covid_Pathway_2C,o1-2024-12-17,A,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,2,A,Covid_Pathway_2C,gemini-3.6-flash,A,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,2,A,Covid_Pathway_2C,gpt-5.6-sol,A,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,2,A,Covid_Pathway_2C,claude-opus-5,A,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,3,C,Covid_Pathway_2A,o1-2024-12-17,B,No,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,3,C,Covid_Pathway_2A,gemini-3.6-flash,C,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,3,C,Covid_Pathway_2A,gpt-5.6-sol,E,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,3,C,Covid_Pathway_2A,claude-opus-5,C,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,3,C,Covid_Pathway_2B,o1-2024-12-17,C,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,3,C,Covid_Pathway_2B,gemini-3.6-flash,C,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,3,C,Covid_Pathway_2B,gpt-5.6-sol,C,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,3,C,Covid_Pathway_2B,claude-opus-5,C,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,3,C,Covid_Pathway_2C,o1-2024-12-17,C,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,3,C,Covid_Pathway_2C,gemini-3.6-flash,C,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,3,C,Covid_Pathway_2C,gpt-5.6-sol,C,Yes,2,MS,Pathway,COVID,Biological Inference
Covid_Pathway_2,3,C,Covid_Pathway_2C,claude-opus-5,C,Yes,2,MS,Pathway,COVID,Biological Inference
Ghist_ClassifyR_2,1,A,Ghist_ClassifyR_2A,o1-2024-12-17,A,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,1,A,Ghist_ClassifyR_2A,gemini-3.6-flash,A,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,1,A,Ghist_ClassifyR_2A,gpt-5.6-sol,A,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,1,A,Ghist_ClassifyR_2A,claude-opus-5,A,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,1,A,Ghist_ClassifyR_2B,o1-2024-12-17,A,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,1,A,Ghist_ClassifyR_2B,gemini-3.6-flash,A,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,1,A,Ghist_ClassifyR_2B,gpt-5.6-sol,A,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,1,A,Ghist_ClassifyR_2B,claude-opus-5,A,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,1,A,Ghist_ClassifyR_2C,o1-2024-12-17,A,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,1,A,Ghist_ClassifyR_2C,gemini-3.6-flash,A,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,1,A,Ghist_ClassifyR_2C,gpt-5.6-sol,A,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,1,A,Ghist_ClassifyR_2C,claude-opus-5,A,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,2,D,Ghist_ClassifyR_2A,o1-2024-12-17,C,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,2,D,Ghist_ClassifyR_2A,gemini-3.6-flash,D,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,2,D,Ghist_ClassifyR_2A,gpt-5.6-sol,C,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,2,D,Ghist_ClassifyR_2A,claude-opus-5,D,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,2,D,Ghist_ClassifyR_2B,o1-2024-12-17,C,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,2,D,Ghist_ClassifyR_2B,gemini-3.6-flash,D,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,2,D,Ghist_ClassifyR_2B,gpt-5.6-sol,C,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,2,D,Ghist_ClassifyR_2B,claude-opus-5,D,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,2,D,Ghist_ClassifyR_2C,o1-2024-12-17,D,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,2,D,Ghist_ClassifyR_2C,gemini-3.6-flash,D,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,2,D,Ghist_ClassifyR_2C,gpt-5.6-sol,D,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,2,D,Ghist_ClassifyR_2C,claude-opus-5,D,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,3,B,Ghist_ClassifyR_2A,o1-2024-12-17,A,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,3,B,Ghist_ClassifyR_2A,gemini-3.6-flash,B,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,3,B,Ghist_ClassifyR_2A,gpt-5.6-sol,A,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,3,B,Ghist_ClassifyR_2A,claude-opus-5,B,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,3,B,Ghist_ClassifyR_2B,o1-2024-12-17,A,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,3,B,Ghist_ClassifyR_2B,gemini-3.6-flash,B,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,3,B,Ghist_ClassifyR_2B,gpt-5.6-sol,A,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,3,B,Ghist_ClassifyR_2B,claude-opus-5,B,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,3,B,Ghist_ClassifyR_2C,o1-2024-12-17,B,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,3,B,Ghist_ClassifyR_2C,gemini-3.6-flash,B,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,3,B,Ghist_ClassifyR_2C,gpt-5.6-sol,B,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_2,3,B,Ghist_ClassifyR_2C,claude-opus-5,B,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,1,A,Ghist_ClassifyR_3A,o1-2024-12-17,B,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,1,A,Ghist_ClassifyR_3A,gemini-3.6-flash,A,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,1,A,Ghist_ClassifyR_3A,gpt-5.6-sol,A,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,1,A,Ghist_ClassifyR_3A,claude-opus-5,A,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,1,A,Ghist_ClassifyR_3B,o1-2024-12-17,B,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,1,A,Ghist_ClassifyR_3B,gemini-3.6-flash,A,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,1,A,Ghist_ClassifyR_3B,gpt-5.6-sol,A,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,1,A,Ghist_ClassifyR_3B,claude-opus-5,A,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,1,A,Ghist_ClassifyR_3C,o1-2024-12-17,A,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,1,A,Ghist_ClassifyR_3C,gemini-3.6-flash,A,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,1,A,Ghist_ClassifyR_3C,gpt-5.6-sol,A,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,1,A,Ghist_ClassifyR_3C,claude-opus-5,A,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,2,B,Ghist_ClassifyR_3A,o1-2024-12-17,B,No,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,2,B,Ghist_ClassifyR_3A,gemini-3.6-flash,B,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,2,B,Ghist_ClassifyR_3A,gpt-5.6-sol,D,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,2,B,Ghist_ClassifyR_3A,claude-opus-5,B,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,2,B,Ghist_ClassifyR_3B,o1-2024-12-17,B,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,2,B,Ghist_ClassifyR_3B,gemini-3.6-flash,B,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,2,B,Ghist_ClassifyR_3B,gpt-5.6-sol,D,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,2,B,Ghist_ClassifyR_3B,claude-opus-5,B,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,2,B,Ghist_ClassifyR_3C,o1-2024-12-17,E,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,2,B,Ghist_ClassifyR_3C,gemini-3.6-flash,B,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,2,B,Ghist_ClassifyR_3C,gpt-5.6-sol,B,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,2,B,Ghist_ClassifyR_3C,claude-opus-5,B,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,3,B,Ghist_ClassifyR_3A,o1-2024-12-17,B,No,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,3,B,Ghist_ClassifyR_3A,gemini-3.6-flash,B,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,3,B,Ghist_ClassifyR_3A,gpt-5.6-sol,B,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,3,B,Ghist_ClassifyR_3A,claude-opus-5,B,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,3,B,Ghist_ClassifyR_3B,o1-2024-12-17,B,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,3,B,Ghist_ClassifyR_3B,gemini-3.6-flash,B,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,3,B,Ghist_ClassifyR_3B,gpt-5.6-sol,B,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,3,B,Ghist_ClassifyR_3B,claude-opus-5,B,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,3,B,Ghist_ClassifyR_3C,o1-2024-12-17,B,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
Ghist_ClassifyR_3,3,B,Ghist_ClassifyR_3C,gemini-3.6-flash,B,Yes,2,JG,ClassifyR,Breast Cancer,Descriptive - information retrival
