CaseStudy_ID,Question_ID,Answer,Sample_ID,Model_name,Model_return,Info_check,Authors,Google Folder,Data,Task Category
Covid_pathway_6,2,B,Covid_pathway_6A,claude-3-7-sonnet-20250219,B,Yes,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,3,D,Covid_pathway_6B,gpt-4o,D,Yes,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,3,D,Covid_pathway_6B,gemini-2.0-flash,D,Yes,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,3,D,Covid_pathway_6B,claude-3-7-sonnet-20250219,D,Yes,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,3,D,Covid_pathway_6A,gpt-4o,D,Yes,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,3,D,Covid_pathway_6A,gemini-2.0-flash,D,Yes,DK,Pathway,Covid,Biological Inference
Covid_pathway_6,3,D,Covid_pathway_6A,claude-3-7-sonnet-20250219,C,Yes,DK,Pathway,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11A,gpt-4o,A,Yes,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11A,gemini-2.0-flash,B,Yes,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11A,claude-3-7-sonnet-20250219,error,error,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11B,gpt-4o,B,Yes,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11B,gemini-2.0-flash,B,Yes,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11B,claude-3-7-sonnet-20250219,B,Yes,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11C,gpt-4o,B,No,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11C,gemini-2.0-flash,B,Yes,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11C,claude-3-7-sonnet-20250219,C,Yes,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11D,gpt-4o,B,Yes,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11D,gemini-2.0-flash,B,Yes,YC,CCI,Covid,Biological Inference
Covid_CCI_11,1,B,Covid_CCI_11D,claude-3-7-sonnet-20250219,B,Yes,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11A,gpt-4o,D,Yes,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11A,gemini-2.0-flash,A,Yes,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11A,claude-3-7-sonnet-20250219,error,error,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11B,gpt-4o,A,Yes,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11B,gemini-2.0-flash,A,Yes,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11B,claude-3-7-sonnet-20250219,A,Yes,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11C,gpt-4o,C,Yes,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11C,gemini-2.0-flash,A,Yes,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11C,claude-3-7-sonnet-20250219,error,error,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11D,gpt-4o,A,Yes,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11D,gemini-2.0-flash,A,Yes,YC,CCI,Covid,Biological Inference
Covid_CCI_11,2,A,Covid_CCI_11D,claude-3-7-sonnet-20250219,A,Yes,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11A,gpt-4o,C,Yes,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11A,gemini-2.0-flash,D,Yes,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11A,claude-3-7-sonnet-20250219,error,error,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11B,gpt-4o,B,Yes,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11B,gemini-2.0-flash,D,Yes,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11B,claude-3-7-sonnet-20250219,D,Yes,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11C,gpt-4o,D,Yes,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11C,gemini-2.0-flash,D,Yes,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11C,claude-3-7-sonnet-20250219,error,error,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11D,gpt-4o,B,Yes,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11D,gemini-2.0-flash,D,Yes,YC,CCI,Covid,Biological Inference
Covid_CCI_11,3,D,Covid_CCI_11D,claude-3-7-sonnet-20250219,B,Yes,YC,CCI,Covid,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3A,gpt-4o,A,Yes,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3A,gemini-2.0-flash,A,Yes,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3A,claude-3-7-sonnet-20250219,A,Yes,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3B,gpt-4o,A,Yes,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3B,gemini-2.0-flash,A,Yes,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3B,claude-3-7-sonnet-20250219,A,Yes,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3C,gpt-4o,C,Yes,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3C,gemini-2.0-flash,A,Yes,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,1,C,Kidney_Pathway_3C,claude-3-7-sonnet-20250219,D,Yes,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,2,C,Kidney_Pathway_3A,gpt-4o,B,Yes,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,2,C,Kidney_Pathway_3A,gemini-2.0-flash,C,Yes,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,2,C,Kidney_Pathway_3A,claude-3-7-sonnet-20250219,C,Yes,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,2,C,Kidney_Pathway_3B,gpt-4o,B,Yes,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,2,C,Kidney_Pathway_3B,gemini-2.0-flash,C,Yes,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,2,C,Kidney_Pathway_3B,claude-3-7-sonnet-20250219,C,Yes,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,2,C,Kidney_Pathway_3C,gpt-4o,B,No,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,2,C,Kidney_Pathway_3C,gemini-2.0-flash,E,No,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,2,C,Kidney_Pathway_3C,claude-3-7-sonnet-20250219,C,Yes,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,3,D,Kidney_Pathway_3A,gpt-4o,D,Yes,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,3,D,Kidney_Pathway_3A,gemini-2.0-flash,D,Yes,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,3,D,Kidney_Pathway_3A,claude-3-7-sonnet-20250219,D,Yes,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,3,D,Kidney_Pathway_3B,gpt-4o,D,Yes,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,3,D,Kidney_Pathway_3B,gemini-2.0-flash,D,Yes,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,3,D,Kidney_Pathway_3B,claude-3-7-sonnet-20250219,D,Yes,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,3,D,Kidney_Pathway_3C,gpt-4o,D,Yes,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,3,D,Kidney_Pathway_3C,gemini-2.0-flash,D,Yes,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_3,3,D,Kidney_Pathway_3C,claude-3-7-sonnet-20250219,D,Yes,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,1,B,Kidney_Pathway_4A,gpt-4o,B,Yes,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,1,B,Kidney_Pathway_4A,gemini-2.0-flash,B,Yes,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,1,B,Kidney_Pathway_4A,claude-3-7-sonnet-20250219,error,error,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,1,B,Kidney_Pathway_4B,gpt-4o,D,Yes,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,1,B,Kidney_Pathway_4B,gemini-2.0-flash,D,Yes,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,1,B,Kidney_Pathway_4B,claude-3-7-sonnet-20250219,error,error,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,1,B,Kidney_Pathway_4C,gpt-4o,B,Yes,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,1,B,Kidney_Pathway_4C,gemini-2.0-flash,B,Yes,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,1,B,Kidney_Pathway_4C,claude-3-7-sonnet-20250219,error,error,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,2,B,Kidney_Pathway_4A,gpt-4o,B,Yes,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,2,B,Kidney_Pathway_4A,gemini-2.0-flash,B,Yes,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,2,B,Kidney_Pathway_4A,claude-3-7-sonnet-20250219,error,error,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,2,B,Kidney_Pathway_4B,gpt-4o,B,Yes,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,2,B,Kidney_Pathway_4B,gemini-2.0-flash,B,Yes,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,2,B,Kidney_Pathway_4B,claude-3-7-sonnet-20250219,error,error,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,2,B,Kidney_Pathway_4C,gpt-4o,B,Yes,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,2,B,Kidney_Pathway_4C,gemini-2.0-flash,B,Yes,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,2,B,Kidney_Pathway_4C,claude-3-7-sonnet-20250219,error,error,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,3,C,Kidney_Pathway_4A,gpt-4o,C,Yes,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,3,C,Kidney_Pathway_4A,gemini-2.0-flash,C,Yes,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,3,C,Kidney_Pathway_4A,claude-3-7-sonnet-20250219,error,error,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,3,C,Kidney_Pathway_4B,gpt-4o,C,Yes,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,3,C,Kidney_Pathway_4B,gemini-2.0-flash,C,Yes,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,3,C,Kidney_Pathway_4B,claude-3-7-sonnet-20250219,C,Yes,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,3,C,Kidney_Pathway_4C,gpt-4o,C,Yes,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,3,C,Kidney_Pathway_4C,gemini-2.0-flash,C,Yes,MS,Pathway,Kidney,Biological Inference
Kidney_Pathway_4,3,C,Kidney_Pathway_4C,claude-3-7-sonnet-20250219,error,error,MS,Pathway,Kidney,Biological Inference
Kidney_DE_2,1,C,Kidney_DE_2,gpt-4o,C,Yes,MS,DE,Kidney,Biological Inference
Kidney_DE_2,1,C,Kidney_DE_2,gemini-2.0-flash,C,Yes,MS,DE,Kidney,Biological Inference
Kidney_DE_2,1,C,Kidney_DE_2,claude-3-7-sonnet-20250219,C,Yes,MS,DE,Kidney,Biological Inference
Kidney_DE_2,2,B,Kidney_DE_2,gpt-4o,B,Yes,MS,DE,Kidney,Biological Inference
Kidney_DE_2,2,B,Kidney_DE_2,gemini-2.0-flash,B,Yes,MS,DE,Kidney,Biological Inference
Kidney_DE_2,2,B,Kidney_DE_2,claude-3-7-sonnet-20250219,B,Yes,MS,DE,Kidney,Biological Inference
Kidney_DE_2,3,D,Kidney_DE_2,gpt-4o,D,Yes,MS,DE,Kidney,Biological Inference
Kidney_DE_2,3,D,Kidney_DE_2,gemini-2.0-flash,D,Yes,MS,DE,Kidney,Biological Inference
Kidney_DE_2,3,D,Kidney_DE_2,claude-3-7-sonnet-20250219,D,Yes,MS,DE,Kidney,Biological Inference
Covid_pathway_7,1,C,Covid_pathway_7B,gpt-4o,C,Yes,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,1,C,Covid_pathway_7B,gemini-2.0-flash,B,Yes,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,1,C,Covid_pathway_7B,claude-3-7-sonnet-20250219,C,Yes,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,1,C,Covid_pathway_7A,gpt-4o,E,Yes,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,1,C,Covid_pathway_7A,gemini-2.0-flash,B,Yes,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,1,C,Covid_pathway_7A,claude-3-7-sonnet-20250219,C,Yes,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,2,D,Covid_pathway_7B,gpt-4o,D,Yes,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,2,D,Covid_pathway_7B,gemini-2.0-flash,D,Yes,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,2,D,Covid_pathway_7B,claude-3-7-sonnet-20250219,D,Yes,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,2,D,Covid_pathway_7A,gpt-4o,D,Yes,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,2,D,Covid_pathway_7A,gemini-2.0-flash,D,Yes,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,2,D,Covid_pathway_7A,claude-3-7-sonnet-20250219,D,Yes,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,3,B,Covid_pathway_7B,gpt-4o,B,Yes,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,3,B,Covid_pathway_7B,gemini-2.0-flash,B,Yes,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,3,B,Covid_pathway_7B,claude-3-7-sonnet-20250219,B,Yes,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,3,B,Covid_pathway_7A,gpt-4o,B,Yes,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,3,B,Covid_pathway_7A,gemini-2.0-flash,B,Yes,DK,Pathway,Covid,Biological Inference
Covid_pathway_7,3,B,Covid_pathway_7A,claude-3-7-sonnet-20250219,B,Yes,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,1,B,Covid_pathway_8B,gpt-4o,B,Yes,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,1,B,Covid_pathway_8B,gemini-2.0-flash,B,Yes,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,1,B,Covid_pathway_8B,claude-3-7-sonnet-20250219,D,Yes,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,1,B,Covid_pathway_8A,gpt-4o,B,Yes,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,1,B,Covid_pathway_8A,gemini-2.0-flash,B,Yes,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,1,B,Covid_pathway_8A,claude-3-7-sonnet-20250219,D,No,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,2,D,Covid_pathway_8B,gpt-4o,E,Yes,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,2,D,Covid_pathway_8B,gemini-2.0-flash,D,Yes,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,2,D,Covid_pathway_8B,claude-3-7-sonnet-20250219,C,Yes,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,2,D,Covid_pathway_8A,gpt-4o,D,Yes,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,2,D,Covid_pathway_8A,gemini-2.0-flash,D,Yes,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,2,D,Covid_pathway_8A,claude-3-7-sonnet-20250219,D,Yes,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,3,C,Covid_pathway_8B,gpt-4o,C,No,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,3,C,Covid_pathway_8B,gemini-2.0-flash,C,No,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,3,C,Covid_pathway_8B,claude-3-7-sonnet-20250219,C,Yes,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,3,C,Covid_pathway_8A,gpt-4o,A,Yes,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,3,C,Covid_pathway_8A,gemini-2.0-flash,C,No,DK,Pathway,Covid,Biological Inference
Covid_pathway_8,3,C,Covid_pathway_8A,claude-3-7-sonnet-20250219,C,Yes,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,1,C,Covid_pathway_9B,gpt-4o,C,Yes,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,1,C,Covid_pathway_9B,gemini-2.0-flash,C,Yes,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,1,C,Covid_pathway_9B,claude-3-7-sonnet-20250219,C,Yes,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,1,C,Covid_pathway_9A,gpt-4o,C,Yes,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,1,C,Covid_pathway_9A,gemini-2.0-flash,C,Yes,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,1,C,Covid_pathway_9A,claude-3-7-sonnet-20250219,C,Yes,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,2,C,Covid_pathway_9B,gpt-4o,C,Yes,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,2,C,Covid_pathway_9B,gemini-2.0-flash,E,No,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,2,C,Covid_pathway_9B,claude-3-7-sonnet-20250219,C,Yes,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,2,C,Covid_pathway_9A,gpt-4o,C,Yes,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,2,C,Covid_pathway_9A,gemini-2.0-flash,D,No,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,2,C,Covid_pathway_9A,claude-3-7-sonnet-20250219,C,Yes,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,3,B,Covid_pathway_9B,gpt-4o,A,Yes,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,3,B,Covid_pathway_9B,gemini-2.0-flash,B,Yes,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,3,B,Covid_pathway_9B,claude-3-7-sonnet-20250219,A,Yes,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,3,B,Covid_pathway_9A,gpt-4o,A,Yes,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,3,B,Covid_pathway_9A,gemini-2.0-flash,B,Yes,DK,Pathway,Covid,Biological Inference
Covid_pathway_9,3,B,Covid_pathway_9A,claude-3-7-sonnet-20250219,B,Yes,DK,Pathway,Covid,Biological Inference
Kidney_pathway_5,1,D,Kidney_pathway_5A,gpt-4o,C,Yes,DK,Pathway,Kidney,Biological Inference
Kidney_pathway_5,1,D,Kidney_pathway_5A,gemini-2.0-flash,B,Yes,DK,Pathway,Kidney,Biological Inference
Kidney_pathway_5,1,D,Kidney_pathway_5A,claude-3-7-sonnet-20250219,B,Yes,DK,Pathway,Kidney,Biological Inference
Kidney_pathway_5,2,A,Kidney_pathway_5A,gpt-4o,D,Yes,DK,Pathway,Kidney,Biological Inference
Kidney_pathway_5,2,A,Kidney_pathway_5A,gemini-2.0-flash,D,Yes,DK,Pathway,Kidney,Biological Inference
Kidney_pathway_5,2,A,Kidney_pathway_5A,claude-3-7-sonnet-20250219,D,Yes,DK,Pathway,Kidney,Biological Inference
Kidney_pathway_5,3,B,Kidney_pathway_5A,gpt-4o,B,Yes,DK,Pathway,Kidney,Biological Inference
Kidney_pathway_5,3,B,Kidney_pathway_5A,gemini-2.0-flash,B,Yes,DK,Pathway,Kidney,Biological Inference
Kidney_pathway_5,3,B,Kidney_pathway_5A,claude-3-7-sonnet-20250219,B,Yes,DK,Pathway,Kidney,Biological Inference
benchmark_SpatialSim_2,1,B,benchmark_SpatialSim_2A,gpt-4o,error,error,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,1,B,benchmark_SpatialSim_2A,gemini-2.0-flash,B,Yes,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,1,B,benchmark_SpatialSim_2A,claude-3-7-sonnet-20250219,error,error,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,1,B,benchmark_SpatialSim_2B,gpt-4o,B,Yes,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,1,B,benchmark_SpatialSim_2B,gemini-2.0-flash,B,Yes,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,1,B,benchmark_SpatialSim_2B,claude-3-7-sonnet-20250219,B,Yes,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,1,B,benchmark_SpatialSim_2C,gpt-4o,error,error,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,1,B,benchmark_SpatialSim_2C,gemini-2.0-flash,B,Yes,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,1,B,benchmark_SpatialSim_2C,claude-3-7-sonnet-20250219,error,error,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,1,B,benchmark_SpatialSim_2D,gpt-4o,B,Yes,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,1,B,benchmark_SpatialSim_2D,gemini-2.0-flash,B,Yes,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,1,B,benchmark_SpatialSim_2D,claude-3-7-sonnet-20250219,B,Yes,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,2,D,benchmark_SpatialSim_2A,gpt-4o,error,error,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,2,D,benchmark_SpatialSim_2A,gemini-2.0-flash,C,Yes,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,2,D,benchmark_SpatialSim_2A,claude-3-7-sonnet-20250219,error,error,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,2,D,benchmark_SpatialSim_2B,gpt-4o,D,Yes,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,2,D,benchmark_SpatialSim_2B,gemini-2.0-flash,A,Yes,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,2,D,benchmark_SpatialSim_2B,claude-3-7-sonnet-20250219,B,Yes,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,2,D,benchmark_SpatialSim_2C,gpt-4o,error,error,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,2,D,benchmark_SpatialSim_2C,gemini-2.0-flash,C,Yes,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,2,D,benchmark_SpatialSim_2C,claude-3-7-sonnet-20250219,error,error,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,2,D,benchmark_SpatialSim_2D,gpt-4o,C,Yes,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,2,D,benchmark_SpatialSim_2D,gemini-2.0-flash,A,Yes,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,2,D,benchmark_SpatialSim_2D,claude-3-7-sonnet-20250219,B,Yes,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,3,A,benchmark_SpatialSim_2A,gpt-4o,error,error,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,3,A,benchmark_SpatialSim_2A,gemini-2.0-flash,A,Yes,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,3,A,benchmark_SpatialSim_2A,claude-3-7-sonnet-20250219,error,error,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,3,A,benchmark_SpatialSim_2B,gpt-4o,A,Yes,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,3,A,benchmark_SpatialSim_2B,gemini-2.0-flash,A,Yes,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,3,A,benchmark_SpatialSim_2B,claude-3-7-sonnet-20250219,A,Yes,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,3,A,benchmark_SpatialSim_2C,gpt-4o,error,error,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,3,A,benchmark_SpatialSim_2C,gemini-2.0-flash,A,Yes,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,3,A,benchmark_SpatialSim_2C,claude-3-7-sonnet-20250219,error,error,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,3,A,benchmark_SpatialSim_2D,gpt-4o,A,Yes,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,3,A,benchmark_SpatialSim_2D,gemini-2.0-flash,A,Yes,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_2,3,A,benchmark_SpatialSim_2D,claude-3-7-sonnet-20250219,A,Yes,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,1,C,benchmark_SpatialSim_3A,gpt-4o,D,Yes,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,1,C,benchmark_SpatialSim_3A,gemini-2.0-flash,C,Yes,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,1,C,benchmark_SpatialSim_3A,claude-3-7-sonnet-20250219,error,error,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,1,C,benchmark_SpatialSim_3B,gpt-4o,E,Yes,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,1,C,benchmark_SpatialSim_3B,gemini-2.0-flash,C,Yes,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,1,C,benchmark_SpatialSim_3B,claude-3-7-sonnet-20250219,D,Yes,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,1,C,benchmark_SpatialSim_3C,gpt-4o,A,Yes,CL,SpatialSim,benchmark,Descriptive - information retrival
benchmark_SpatialSim_3,1,C,benchmark_SpatialSim_3C,gemini-2.0-flash,E,Yes,CL,SpatialSim,benchmark,Descriptive - information retrival
