CaseStudy_ID,Question_ID,Answer,Sample_ID,Model_name,Model_return,Info_check,Report_name,Authors,Google.Folder,Data,Task.Category
Covid_CCI_1,1,B,Covid_CCI_1B,claude-opus-5,E,No,Covid_CCI_1B.o1-2024-12-17.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,1,B,Covid_CCI_1B,o1-2024-12-17,B,Yes,Covid_CCI_1B.gpt-5.6-sol.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,1,B,Covid_CCI_1B,gpt-5.6-sol,B,Yes,Covid_CCI_1B.gpt-5.6-sol.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,1,B,Covid_CCI_1B,claude-opus-5,B,Yes,Covid_CCI_1B.gpt-5.6-sol.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,1,B,Covid_CCI_1B,o1-2024-12-17,B,Yes,Covid_CCI_1B.gemini-3.6-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,1,B,Covid_CCI_1B,gpt-5.6-sol,B,Yes,Covid_CCI_1B.gemini-3.6-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,1,B,Covid_CCI_1B,claude-opus-5,B,Yes,Covid_CCI_1B.gemini-3.6-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,1,B,Covid_CCI_1B,o1-2024-12-17,B,Yes,Covid_CCI_1B.claude-opus-5.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,1,B,Covid_CCI_1B,gpt-5.6-sol,B,Yes,Covid_CCI_1B.claude-opus-5.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,1,B,Covid_CCI_1B,claude-opus-5,B,Yes,Covid_CCI_1B.claude-opus-5.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,1,B,Covid_CCI_1C,o1-2024-12-17,A,Yes,Covid_CCI_1C.o1-2024-12-17.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,1,B,Covid_CCI_1C,gpt-5.6-sol,A,Yes,Covid_CCI_1C.o1-2024-12-17.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,1,B,Covid_CCI_1C,claude-opus-5,A,No,Covid_CCI_1C.o1-2024-12-17.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,1,B,Covid_CCI_1C,o1-2024-12-17,E,No,Covid_CCI_1C.gpt-5.6-sol.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,1,B,Covid_CCI_1C,gpt-5.6-sol,B,No,Covid_CCI_1C.gpt-5.6-sol.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,1,B,Covid_CCI_1C,claude-opus-5,B,No,Covid_CCI_1C.gpt-5.6-sol.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,1,B,Covid_CCI_1C,o1-2024-12-17,B,Yes,Covid_CCI_1C.gemini-3.6-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,1,B,Covid_CCI_1C,gpt-5.6-sol,B,Yes,Covid_CCI_1C.gemini-3.6-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,1,B,Covid_CCI_1C,claude-opus-5,B,Yes,Covid_CCI_1C.gemini-3.6-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,1,B,Covid_CCI_1C,o1-2024-12-17,E,No,Covid_CCI_1C.claude-opus-5.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,1,B,Covid_CCI_1C,gpt-5.6-sol,B,No,Covid_CCI_1C.claude-opus-5.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,1,B,Covid_CCI_1C,claude-opus-5,B,No,Covid_CCI_1C.claude-opus-5.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,1,B,Covid_CCI_1D,o1-2024-12-17,A,Yes,Covid_CCI_1D.o1-2024-12-17.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,1,B,Covid_CCI_1D,gpt-5.6-sol,A,Yes,Covid_CCI_1D.o1-2024-12-17.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,1,B,Covid_CCI_1D,claude-opus-5,A,Yes,Covid_CCI_1D.o1-2024-12-17.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,1,B,Covid_CCI_1D,o1-2024-12-17,B,Yes,Covid_CCI_1D.gpt-5.6-sol.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,1,B,Covid_CCI_1D,gpt-5.6-sol,B,Yes,Covid_CCI_1D.gpt-5.6-sol.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,1,B,Covid_CCI_1D,claude-opus-5,B,Yes,Covid_CCI_1D.gpt-5.6-sol.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,1,B,Covid_CCI_1D,o1-2024-12-17,E,Yes,Covid_CCI_1D.gemini-3.6-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,1,B,Covid_CCI_1D,gpt-5.6-sol,A,Yes,Covid_CCI_1D.gemini-3.6-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,1,B,Covid_CCI_1D,claude-opus-5,E,Yes,Covid_CCI_1D.gemini-3.6-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,1,B,Covid_CCI_1D,o1-2024-12-17,B,Yes,Covid_CCI_1D.claude-opus-5.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,1,B,Covid_CCI_1D,gpt-5.6-sol,B,Yes,Covid_CCI_1D.claude-opus-5.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,1,B,Covid_CCI_1D,claude-opus-5,B,Yes,Covid_CCI_1D.claude-opus-5.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1A,o1-2024-12-17,C,Yes,Covid_CCI_1A.o1-2024-12-17.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1A,gpt-5.6-sol,C,Yes,Covid_CCI_1A.o1-2024-12-17.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1A,claude-opus-5,C,Yes,Covid_CCI_1A.o1-2024-12-17.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1A,o1-2024-12-17,D,No,Covid_CCI_1A.gpt-5.6-sol.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1A,gpt-5.6-sol,D,No,Covid_CCI_1A.gpt-5.6-sol.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1A,claude-opus-5,C,No,Covid_CCI_1A.gpt-5.6-sol.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1A,o1-2024-12-17,C,Yes,Covid_CCI_1A.gemini-3.6-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1A,gpt-5.6-sol,C,Yes,Covid_CCI_1A.gemini-3.6-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1A,claude-opus-5,C,Yes,Covid_CCI_1A.gemini-3.6-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1A,o1-2024-12-17,D,Yes,Covid_CCI_1A.claude-opus-5.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1A,gpt-5.6-sol,D,No,Covid_CCI_1A.claude-opus-5.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1A,claude-opus-5,D,No,Covid_CCI_1A.claude-opus-5.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1B,o1-2024-12-17,C,Yes,Covid_CCI_1B.o1-2024-12-17.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1B,gpt-5.6-sol,C,Yes,Covid_CCI_1B.o1-2024-12-17.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1B,claude-opus-5,C,Yes,Covid_CCI_1B.o1-2024-12-17.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1B,o1-2024-12-17,C,Yes,Covid_CCI_1B.gpt-5.6-sol.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1B,gpt-5.6-sol,C,Yes,Covid_CCI_1B.gpt-5.6-sol.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1B,claude-opus-5,C,Yes,Covid_CCI_1B.gpt-5.6-sol.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1B,o1-2024-12-17,C,Yes,Covid_CCI_1B.gemini-3.6-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1B,gpt-5.6-sol,C,Yes,Covid_CCI_1B.gemini-3.6-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1B,claude-opus-5,C,Yes,Covid_CCI_1B.gemini-3.6-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1B,o1-2024-12-17,C,Yes,Covid_CCI_1B.claude-opus-5.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1B,gpt-5.6-sol,C,Yes,Covid_CCI_1B.claude-opus-5.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1B,claude-opus-5,C,Yes,Covid_CCI_1B.claude-opus-5.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1C,o1-2024-12-17,D,Yes,Covid_CCI_1C.o1-2024-12-17.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1C,gpt-5.6-sol,C,No,Covid_CCI_1C.o1-2024-12-17.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1C,claude-opus-5,C,Yes,Covid_CCI_1C.o1-2024-12-17.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1C,o1-2024-12-17,D,No,Covid_CCI_1C.gpt-5.6-sol.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1C,gpt-5.6-sol,D,No,Covid_CCI_1C.gpt-5.6-sol.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1C,claude-opus-5,D,No,Covid_CCI_1C.gpt-5.6-sol.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1C,o1-2024-12-17,C,Yes,Covid_CCI_1C.gemini-3.6-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1C,gpt-5.6-sol,C,Yes,Covid_CCI_1C.gemini-3.6-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1C,claude-opus-5,C,Yes,Covid_CCI_1C.gemini-3.6-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1C,o1-2024-12-17,D,No,Covid_CCI_1C.claude-opus-5.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1C,gpt-5.6-sol,D,No,Covid_CCI_1C.claude-opus-5.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1C,claude-opus-5,D,No,Covid_CCI_1C.claude-opus-5.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1D,o1-2024-12-17,C,Yes,Covid_CCI_1D.o1-2024-12-17.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1D,gpt-5.6-sol,C,Yes,Covid_CCI_1D.o1-2024-12-17.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1D,claude-opus-5,C,Yes,Covid_CCI_1D.o1-2024-12-17.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1D,o1-2024-12-17,C,Yes,Covid_CCI_1D.gpt-5.6-sol.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1D,gpt-5.6-sol,C,Yes,Covid_CCI_1D.gpt-5.6-sol.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1D,claude-opus-5,C,Yes,Covid_CCI_1D.gpt-5.6-sol.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1D,o1-2024-12-17,C,Yes,Covid_CCI_1D.gemini-3.6-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1D,gpt-5.6-sol,C,Yes,Covid_CCI_1D.gemini-3.6-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1D,claude-opus-5,C,Yes,Covid_CCI_1D.gemini-3.6-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1D,o1-2024-12-17,C,Yes,Covid_CCI_1D.claude-opus-5.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1D,gpt-5.6-sol,C,Yes,Covid_CCI_1D.claude-opus-5.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1D,claude-opus-5,C,Yes,Covid_CCI_1D.claude-opus-5.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1A,o1-2024-12-17,C,Yes,Covid_CCI_1A.o1-2024-12-17.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1A,gpt-5.6-sol,C,Yes,Covid_CCI_1A.o1-2024-12-17.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1A,claude-opus-5,C,Yes,Covid_CCI_1A.o1-2024-12-17.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1A,o1-2024-12-17,E,No,Covid_CCI_1A.gpt-5.6-sol.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1A,gpt-5.6-sol,B,No,Covid_CCI_1A.gpt-5.6-sol.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1A,claude-opus-5,D,No,Covid_CCI_1A.gpt-5.6-sol.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1A,o1-2024-12-17,C,Yes,Covid_CCI_1A.gemini-3.6-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1A,gpt-5.6-sol,C,Yes,Covid_CCI_1A.gemini-3.6-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1A,claude-opus-5,C,Yes,Covid_CCI_1A.gemini-3.6-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1A,o1-2024-12-17,A,No,Covid_CCI_1A.claude-opus-5.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1A,gpt-5.6-sol,A,No,Covid_CCI_1A.claude-opus-5.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1A,claude-opus-5,A,No,Covid_CCI_1A.claude-opus-5.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1B,o1-2024-12-17,C,Yes,Covid_CCI_1B.o1-2024-12-17.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1B,gpt-5.6-sol,C,Yes,Covid_CCI_1B.o1-2024-12-17.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1B,claude-opus-5,C,Yes,Covid_CCI_1B.o1-2024-12-17.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1B,o1-2024-12-17,C,Yes,Covid_CCI_1B.gpt-5.6-sol.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1B,gpt-5.6-sol,C,Yes,Covid_CCI_1B.gpt-5.6-sol.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1B,claude-opus-5,C,Yes,Covid_CCI_1B.gpt-5.6-sol.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1B,o1-2024-12-17,C,Yes,Covid_CCI_1B.gemini-3.6-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1B,gpt-5.6-sol,C,Yes,Covid_CCI_1B.gemini-3.6-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1B,claude-opus-5,C,Yes,Covid_CCI_1B.gemini-3.6-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1B,o1-2024-12-17,C,Yes,Covid_CCI_1B.claude-opus-5.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1B,gpt-5.6-sol,C,Yes,Covid_CCI_1B.claude-opus-5.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1B,claude-opus-5,C,Yes,Covid_CCI_1B.claude-opus-5.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1C,o1-2024-12-17,C,Yes,Covid_CCI_1C.o1-2024-12-17.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1C,gpt-5.6-sol,C,Yes,Covid_CCI_1C.o1-2024-12-17.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1C,claude-opus-5,C,Yes,Covid_CCI_1C.o1-2024-12-17.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1C,o1-2024-12-17,A,No,Covid_CCI_1C.gpt-5.6-sol.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1C,gpt-5.6-sol,C,No,Covid_CCI_1C.gpt-5.6-sol.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1C,claude-opus-5,A,No,Covid_CCI_1C.gpt-5.6-sol.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1C,o1-2024-12-17,C,Yes,Covid_CCI_1C.gemini-3.6-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1C,gpt-5.6-sol,C,Yes,Covid_CCI_1C.gemini-3.6-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1C,claude-opus-5,C,Yes,Covid_CCI_1C.gemini-3.6-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1C,o1-2024-12-17,A,Yes,Covid_CCI_1C.claude-opus-5.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1C,gpt-5.6-sol,D,No,Covid_CCI_1C.claude-opus-5.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1C,claude-opus-5,C,No,Covid_CCI_1C.claude-opus-5.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1D,o1-2024-12-17,C,Yes,Covid_CCI_1D.o1-2024-12-17.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1D,gpt-5.6-sol,C,No,Covid_CCI_1D.o1-2024-12-17.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1D,claude-opus-5,C,Yes,Covid_CCI_1D.o1-2024-12-17.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1D,o1-2024-12-17,C,Yes,Covid_CCI_1D.gpt-5.6-sol.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1D,gpt-5.6-sol,C,Yes,Covid_CCI_1D.gpt-5.6-sol.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1D,claude-opus-5,C,Yes,Covid_CCI_1D.gpt-5.6-sol.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1D,o1-2024-12-17,C,Yes,Covid_CCI_1D.gemini-3.6-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1D,gpt-5.6-sol,C,Yes,Covid_CCI_1D.gemini-3.6-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1D,claude-opus-5,C,Yes,Covid_CCI_1D.gemini-3.6-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1D,o1-2024-12-17,C,Yes,Covid_CCI_1D.claude-opus-5.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1D,gpt-5.6-sol,C,Yes,Covid_CCI_1D.claude-opus-5.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1D,claude-opus-5,C,Yes,Covid_CCI_1D.claude-opus-5.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_2,1,A,Covid_CCI_2A,o1-2024-12-17,A,Yes,Covid_CCI_2A.o1-2024-12-17.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2A,gpt-5.6-sol,A,No,Covid_CCI_2A.o1-2024-12-17.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2A,claude-opus-5,A,Yes,Covid_CCI_2A.o1-2024-12-17.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2A,o1-2024-12-17,B,Yes,Covid_CCI_2A.gpt-5.6-sol.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2A,gpt-5.6-sol,B,Yes,Covid_CCI_2A.gpt-5.6-sol.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2A,claude-opus-5,B,Yes,Covid_CCI_2A.gpt-5.6-sol.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2A,o1-2024-12-17,A,Yes,Covid_CCI_2A.gemini-3.6-flash.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2A,gpt-5.6-sol,A,Yes,Covid_CCI_2A.gemini-3.6-flash.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2A,claude-opus-5,A,Yes,Covid_CCI_2A.gemini-3.6-flash.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2A,o1-2024-12-17,B,Yes,Covid_CCI_2A.claude-opus-5.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2A,gpt-5.6-sol,B,Yes,Covid_CCI_2A.claude-opus-5.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2A,claude-opus-5,B,Yes,Covid_CCI_2A.claude-opus-5.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2B,o1-2024-12-17,A,Yes,Covid_CCI_2B.o1-2024-12-17.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2B,gpt-5.6-sol,A,Yes,Covid_CCI_2B.o1-2024-12-17.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2B,claude-opus-5,A,Yes,Covid_CCI_2B.o1-2024-12-17.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2B,o1-2024-12-17,A,Yes,Covid_CCI_2B.gpt-5.6-sol.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2B,gpt-5.6-sol,A,Yes,Covid_CCI_2B.gpt-5.6-sol.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2B,claude-opus-5,A,Yes,Covid_CCI_2B.gpt-5.6-sol.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2B,o1-2024-12-17,A,Yes,Covid_CCI_2B.gemini-3.6-flash.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2B,gpt-5.6-sol,A,Yes,Covid_CCI_2B.gemini-3.6-flash.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2B,claude-opus-5,A,Yes,Covid_CCI_2B.gemini-3.6-flash.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2B,o1-2024-12-17,A,Yes,Covid_CCI_2B.claude-opus-5.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2B,gpt-5.6-sol,A,Yes,Covid_CCI_2B.claude-opus-5.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2B,claude-opus-5,A,Yes,Covid_CCI_2B.claude-opus-5.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2C,o1-2024-12-17,A,Yes,Covid_CCI_2C.o1-2024-12-17.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2C,gpt-5.6-sol,A,Yes,Covid_CCI_2C.o1-2024-12-17.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2C,claude-opus-5,A,Yes,Covid_CCI_2C.o1-2024-12-17.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2C,o1-2024-12-17,A,Yes,Covid_CCI_2C.gpt-5.6-sol.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2C,gpt-5.6-sol,A,Yes,Covid_CCI_2C.gpt-5.6-sol.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2C,claude-opus-5,A,Yes,Covid_CCI_2C.gpt-5.6-sol.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2C,o1-2024-12-17,A,Yes,Covid_CCI_2C.gemini-3.6-flash.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2C,gpt-5.6-sol,A,Yes,Covid_CCI_2C.gemini-3.6-flash.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2C,claude-opus-5,A,Yes,Covid_CCI_2C.gemini-3.6-flash.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2C,o1-2024-12-17,B,Yes,Covid_CCI_2C.claude-opus-5.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2C,gpt-5.6-sol,B,Yes,Covid_CCI_2C.claude-opus-5.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2C,claude-opus-5,B,Yes,Covid_CCI_2C.claude-opus-5.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2D,o1-2024-12-17,A,Yes,Covid_CCI_2D.o1-2024-12-17.txt,YC,CCI,COVID,Descriptive - information retrival
