CaseStudy_ID,Question_ID,Answer,Sample_ID,Model_name,Model_return,Info_check,Report_name,Authors,Google Folder,Data,Task Category
Covid_CCI_1,2,C,Covid_CCI_1B,claude-3-7-sonnet-20250219,C,Yes,Covid_CCI_1B.gpt-4o.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1B,gpt-4o,E,Yes,Covid_CCI_1B.gemini-2.0-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1B,gemini-2.0-flash,E,Yes,Covid_CCI_1B.gemini-2.0-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1B,claude-3-7-sonnet-20250219,A,No,Covid_CCI_1B.gemini-2.0-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1B,gpt-4o,C,Yes,Covid_CCI_1B.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1B,gemini-2.0-flash,C,Yes,Covid_CCI_1B.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1B,claude-3-7-sonnet-20250219,C,Yes,Covid_CCI_1B.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1C,gpt-4o,C,Yes,Covid_CCI_1C.gpt-4o.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1C,gemini-2.0-flash,C,Yes,Covid_CCI_1C.gpt-4o.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1C,claude-3-7-sonnet-20250219,C,Yes,Covid_CCI_1C.gpt-4o.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1C,gpt-4o,C,Yes,Covid_CCI_1C.gemini-2.0-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1C,gemini-2.0-flash,C,Yes,Covid_CCI_1C.gemini-2.0-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1C,claude-3-7-sonnet-20250219,C,Yes,Covid_CCI_1C.gemini-2.0-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1C,gpt-4o,E,Yes,Covid_CCI_1C.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1C,gemini-2.0-flash,E,Yes,Covid_CCI_1C.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1C,claude-3-7-sonnet-20250219,D,No,Covid_CCI_1C.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1D,gpt-4o,C,Yes,Covid_CCI_1D.gpt-4o.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1D,gemini-2.0-flash,C,Yes,Covid_CCI_1D.gpt-4o.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1D,claude-3-7-sonnet-20250219,C,Yes,Covid_CCI_1D.gpt-4o.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1D,gpt-4o,E,No,Covid_CCI_1D.gemini-2.0-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1D,gemini-2.0-flash,E,Yes,Covid_CCI_1D.gemini-2.0-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1D,claude-3-7-sonnet-20250219,A,No,Covid_CCI_1D.gemini-2.0-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1D,gpt-4o,C,Yes,Covid_CCI_1D.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1D,gemini-2.0-flash,C,Yes,Covid_CCI_1D.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,2,C,Covid_CCI_1D,claude-3-7-sonnet-20250219,C,Yes,Covid_CCI_1D.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1A,gpt-4o,C,Yes,Covid_CCI_1A.gpt-4o.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1A,gemini-2.0-flash,C,Yes,Covid_CCI_1A.gpt-4o.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1A,claude-3-7-sonnet-20250219,C,Yes,Covid_CCI_1A.gpt-4o.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1A,gpt-4o,E,No,Covid_CCI_1A.gemini-2.0-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1A,gemini-2.0-flash,C,Yes,Covid_CCI_1A.gemini-2.0-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1A,claude-3-7-sonnet-20250219,C,Yes,Covid_CCI_1A.gemini-2.0-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1A,gpt-4o,C,Yes,Covid_CCI_1A.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1A,gemini-2.0-flash,C,Yes,Covid_CCI_1A.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1A,claude-3-7-sonnet-20250219,C,Yes,Covid_CCI_1A.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1B,gpt-4o,E,Yes,Covid_CCI_1B.gpt-4o.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1B,gemini-2.0-flash,C,Yes,Covid_CCI_1B.gpt-4o.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1B,claude-3-7-sonnet-20250219,C,Yes,Covid_CCI_1B.gpt-4o.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1B,gpt-4o,C,Yes,Covid_CCI_1B.gemini-2.0-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1B,gemini-2.0-flash,C,Yes,Covid_CCI_1B.gemini-2.0-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1B,claude-3-7-sonnet-20250219,C,Yes,Covid_CCI_1B.gemini-2.0-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1B,gpt-4o,C,Yes,Covid_CCI_1B.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1B,gemini-2.0-flash,C,Yes,Covid_CCI_1B.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1B,claude-3-7-sonnet-20250219,C,Yes,Covid_CCI_1B.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1C,gpt-4o,E,No,Covid_CCI_1C.gpt-4o.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1C,gemini-2.0-flash,C,Yes,Covid_CCI_1C.gpt-4o.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1C,claude-3-7-sonnet-20250219,C,Yes,Covid_CCI_1C.gpt-4o.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1C,gpt-4o,C,Yes,Covid_CCI_1C.gemini-2.0-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1C,gemini-2.0-flash,C,Yes,Covid_CCI_1C.gemini-2.0-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1C,claude-3-7-sonnet-20250219,C,Yes,Covid_CCI_1C.gemini-2.0-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1C,gpt-4o,C,Yes,Covid_CCI_1C.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1C,gemini-2.0-flash,C,Yes,Covid_CCI_1C.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1C,claude-3-7-sonnet-20250219,C,Yes,Covid_CCI_1C.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1D,gpt-4o,C,Yes,Covid_CCI_1D.gpt-4o.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1D,gemini-2.0-flash,C,Yes,Covid_CCI_1D.gpt-4o.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1D,claude-3-7-sonnet-20250219,C,Yes,Covid_CCI_1D.gpt-4o.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1D,gpt-4o,C,Yes,Covid_CCI_1D.gemini-2.0-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1D,gemini-2.0-flash,C,Yes,Covid_CCI_1D.gemini-2.0-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1D,claude-3-7-sonnet-20250219,C,Yes,Covid_CCI_1D.gemini-2.0-flash.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1D,gpt-4o,C,Yes,Covid_CCI_1D.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1D,gemini-2.0-flash,C,Yes,Covid_CCI_1D.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_1,3,C,Covid_CCI_1D,claude-3-7-sonnet-20250219,C,Yes,Covid_CCI_1D.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Biological Inference
Covid_CCI_2,1,A,Covid_CCI_2A,gpt-4o,B,Yes,Covid_CCI_2A.gpt-4o.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2A,gemini-2.0-flash,B,Yes,Covid_CCI_2A.gpt-4o.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2A,claude-3-7-sonnet-20250219,B,Yes,Covid_CCI_2A.gpt-4o.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2A,gpt-4o,A,Yes,Covid_CCI_2A.gemini-2.0-flash.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2A,gemini-2.0-flash,C,Yes,Covid_CCI_2A.gemini-2.0-flash.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2A,claude-3-7-sonnet-20250219,A,Yes,Covid_CCI_2A.gemini-2.0-flash.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2A,gpt-4o,A,Yes,Covid_CCI_2A.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2A,gemini-2.0-flash,A,Yes,Covid_CCI_2A.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2A,claude-3-7-sonnet-20250219,A,No,Covid_CCI_2A.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2B,gpt-4o,A,Yes,Covid_CCI_2B.gpt-4o.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2B,gemini-2.0-flash,A,Yes,Covid_CCI_2B.gpt-4o.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2B,claude-3-7-sonnet-20250219,A,Yes,Covid_CCI_2B.gpt-4o.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2B,gpt-4o,A,Yes,Covid_CCI_2B.gemini-2.0-flash.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2B,gemini-2.0-flash,A,Yes,Covid_CCI_2B.gemini-2.0-flash.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2B,claude-3-7-sonnet-20250219,A,Yes,Covid_CCI_2B.gemini-2.0-flash.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2B,gpt-4o,A,Yes,Covid_CCI_2B.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2B,gemini-2.0-flash,A,Yes,Covid_CCI_2B.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2B,claude-3-7-sonnet-20250219,A,Yes,Covid_CCI_2B.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2C,gpt-4o,A,Yes,Covid_CCI_2C.gpt-4o.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2C,gemini-2.0-flash,A,Yes,Covid_CCI_2C.gpt-4o.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2C,claude-3-7-sonnet-20250219,A,Yes,Covid_CCI_2C.gpt-4o.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2C,gpt-4o,A,Yes,Covid_CCI_2C.gemini-2.0-flash.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2C,gemini-2.0-flash,A,Yes,Covid_CCI_2C.gemini-2.0-flash.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2C,claude-3-7-sonnet-20250219,A,Yes,Covid_CCI_2C.gemini-2.0-flash.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2C,gpt-4o,B,Yes,Covid_CCI_2C.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2C,gemini-2.0-flash,B,Yes,Covid_CCI_2C.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2C,claude-3-7-sonnet-20250219,B,Yes,Covid_CCI_2C.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2D,gpt-4o,A,Yes,Covid_CCI_2D.gpt-4o.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2D,gemini-2.0-flash,B,Yes,Covid_CCI_2D.gpt-4o.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2D,claude-3-7-sonnet-20250219,A,No,Covid_CCI_2D.gpt-4o.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2D,gpt-4o,A,Yes,Covid_CCI_2D.gemini-2.0-flash.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2D,gemini-2.0-flash,A,Yes,Covid_CCI_2D.gemini-2.0-flash.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2D,claude-3-7-sonnet-20250219,A,Yes,Covid_CCI_2D.gemini-2.0-flash.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2D,gpt-4o,A,Yes,Covid_CCI_2D.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2D,gemini-2.0-flash,A,Yes,Covid_CCI_2D.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,1,A,Covid_CCI_2D,claude-3-7-sonnet-20250219,A,Yes,Covid_CCI_2D.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,2,A,Covid_CCI_2A,gpt-4o,A,No,Covid_CCI_2A.gpt-4o.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,2,A,Covid_CCI_2A,gemini-2.0-flash,A,Yes,Covid_CCI_2A.gpt-4o.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,2,A,Covid_CCI_2A,claude-3-7-sonnet-20250219,C,No,Covid_CCI_2A.gpt-4o.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,2,A,Covid_CCI_2A,gpt-4o,A,No,Covid_CCI_2A.gemini-2.0-flash.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,2,A,Covid_CCI_2A,gemini-2.0-flash,A,Yes,Covid_CCI_2A.gemini-2.0-flash.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,2,A,Covid_CCI_2A,claude-3-7-sonnet-20250219,D,No,Covid_CCI_2A.gemini-2.0-flash.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,2,A,Covid_CCI_2A,gpt-4o,E,No,Covid_CCI_2A.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,2,A,Covid_CCI_2A,gemini-2.0-flash,A,Yes,Covid_CCI_2A.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,2,A,Covid_CCI_2A,claude-3-7-sonnet-20250219,C,No,Covid_CCI_2A.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,2,A,Covid_CCI_2B,gpt-4o,A,Yes,Covid_CCI_2B.gpt-4o.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,2,A,Covid_CCI_2B,gemini-2.0-flash,A,Yes,Covid_CCI_2B.gpt-4o.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,2,A,Covid_CCI_2B,claude-3-7-sonnet-20250219,B,Yes,Covid_CCI_2B.gpt-4o.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,2,A,Covid_CCI_2B,gpt-4o,A,Yes,Covid_CCI_2B.gemini-2.0-flash.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,2,A,Covid_CCI_2B,gemini-2.0-flash,A,Yes,Covid_CCI_2B.gemini-2.0-flash.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,2,A,Covid_CCI_2B,claude-3-7-sonnet-20250219,A,No,Covid_CCI_2B.gemini-2.0-flash.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,2,A,Covid_CCI_2B,gpt-4o,A,Yes,Covid_CCI_2B.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,2,A,Covid_CCI_2B,gemini-2.0-flash,A,Yes,Covid_CCI_2B.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,2,A,Covid_CCI_2B,claude-3-7-sonnet-20250219,A,No,Covid_CCI_2B.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,2,A,Covid_CCI_2C,gpt-4o,B,Yes,Covid_CCI_2C.gpt-4o.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,2,A,Covid_CCI_2C,gemini-2.0-flash,B,Yes,Covid_CCI_2C.gpt-4o.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,2,A,Covid_CCI_2C,claude-3-7-sonnet-20250219,B,No,Covid_CCI_2C.gpt-4o.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,2,A,Covid_CCI_2C,gpt-4o,A,No,Covid_CCI_2C.gemini-2.0-flash.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,2,A,Covid_CCI_2C,gemini-2.0-flash,A,Yes,Covid_CCI_2C.gemini-2.0-flash.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,2,A,Covid_CCI_2C,claude-3-7-sonnet-20250219,B,No,Covid_CCI_2C.gemini-2.0-flash.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,2,A,Covid_CCI_2C,gpt-4o,C,No,Covid_CCI_2C.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,2,A,Covid_CCI_2C,gemini-2.0-flash,A,Yes,Covid_CCI_2C.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,2,A,Covid_CCI_2C,claude-3-7-sonnet-20250219,C,No,Covid_CCI_2C.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,2,A,Covid_CCI_2D,gpt-4o,A,No,Covid_CCI_2D.gpt-4o.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,2,A,Covid_CCI_2D,gemini-2.0-flash,A,Yes,Covid_CCI_2D.gpt-4o.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,2,A,Covid_CCI_2D,claude-3-7-sonnet-20250219,C,No,Covid_CCI_2D.gpt-4o.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,2,A,Covid_CCI_2D,gpt-4o,A,Yes,Covid_CCI_2D.gemini-2.0-flash.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,2,A,Covid_CCI_2D,gemini-2.0-flash,A,Yes,Covid_CCI_2D.gemini-2.0-flash.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,2,A,Covid_CCI_2D,claude-3-7-sonnet-20250219,B,Yes,Covid_CCI_2D.gemini-2.0-flash.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,2,A,Covid_CCI_2D,gpt-4o,A,No,Covid_CCI_2D.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,2,A,Covid_CCI_2D,gemini-2.0-flash,A,Yes,Covid_CCI_2D.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,2,A,Covid_CCI_2D,claude-3-7-sonnet-20250219,A,No,Covid_CCI_2D.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,3,C,Covid_CCI_2A,gpt-4o,E,No,Covid_CCI_2A.gpt-4o.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,3,C,Covid_CCI_2A,gemini-2.0-flash,E,No,Covid_CCI_2A.gpt-4o.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,3,C,Covid_CCI_2A,claude-3-7-sonnet-20250219,E,No,Covid_CCI_2A.gpt-4o.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,3,C,Covid_CCI_2A,gpt-4o,C,Yes,Covid_CCI_2A.gemini-2.0-flash.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,3,C,Covid_CCI_2A,gemini-2.0-flash,C,Yes,Covid_CCI_2A.gemini-2.0-flash.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,3,C,Covid_CCI_2A,claude-3-7-sonnet-20250219,C,Yes,Covid_CCI_2A.gemini-2.0-flash.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,3,C,Covid_CCI_2A,gpt-4o,E,Yes,Covid_CCI_2A.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,3,C,Covid_CCI_2A,gemini-2.0-flash,D,Yes,Covid_CCI_2A.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,3,C,Covid_CCI_2A,claude-3-7-sonnet-20250219,D,Yes,Covid_CCI_2A.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,3,C,Covid_CCI_2B,gpt-4o,C,Yes,Covid_CCI_2B.gpt-4o.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,3,C,Covid_CCI_2B,gemini-2.0-flash,C,Yes,Covid_CCI_2B.gpt-4o.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,3,C,Covid_CCI_2B,claude-3-7-sonnet-20250219,C,Yes,Covid_CCI_2B.gpt-4o.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,3,C,Covid_CCI_2B,gpt-4o,C,Yes,Covid_CCI_2B.gemini-2.0-flash.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,3,C,Covid_CCI_2B,gemini-2.0-flash,C,Yes,Covid_CCI_2B.gemini-2.0-flash.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,3,C,Covid_CCI_2B,claude-3-7-sonnet-20250219,C,Yes,Covid_CCI_2B.gemini-2.0-flash.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,3,C,Covid_CCI_2B,gpt-4o,C,Yes,Covid_CCI_2B.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,3,C,Covid_CCI_2B,gemini-2.0-flash,C,Yes,Covid_CCI_2B.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,3,C,Covid_CCI_2B,claude-3-7-sonnet-20250219,C,Yes,Covid_CCI_2B.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,3,C,Covid_CCI_2C,gpt-4o,E,No,Covid_CCI_2C.gpt-4o.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,3,C,Covid_CCI_2C,gemini-2.0-flash,E,No,Covid_CCI_2C.gpt-4o.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,3,C,Covid_CCI_2C,claude-3-7-sonnet-20250219,E,No,Covid_CCI_2C.gpt-4o.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,3,C,Covid_CCI_2C,gpt-4o,C,Yes,Covid_CCI_2C.gemini-2.0-flash.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,3,C,Covid_CCI_2C,gemini-2.0-flash,C,Yes,Covid_CCI_2C.gemini-2.0-flash.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,3,C,Covid_CCI_2C,claude-3-7-sonnet-20250219,C,Yes,Covid_CCI_2C.gemini-2.0-flash.txt,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_2,3,C,Covid_CCI_2C,gpt-4o,E,No,Covid_CCI_2C.claude-3-7-sonnet-20250219.txt,YC,CCI,COVID,Descriptive - information retrival
