CaseStudy_ID,Question_ID,Answer,Sample_ID,Model_name,Model_return,Repeat_number,Authors,Google Folder,Data,Task Category
Covid_CCI_3,3,D,Covid_CCI_3B,gemini-2.0-flash,D,5,YC,CCI,COVID,Biological Inference
Covid_CCI_3,3,D,Covid_CCI_3C,gemini-2.0-flash,D,1,YC,CCI,COVID,Biological Inference
Covid_CCI_3,3,D,Covid_CCI_3C,gemini-2.0-flash,D,2,YC,CCI,COVID,Biological Inference
Covid_CCI_3,3,D,Covid_CCI_3C,gemini-2.0-flash,D,3,YC,CCI,COVID,Biological Inference
Covid_CCI_3,3,D,Covid_CCI_3C,gemini-2.0-flash,D,4,YC,CCI,COVID,Biological Inference
Covid_CCI_3,3,D,Covid_CCI_3C,gemini-2.0-flash,D,5,YC,CCI,COVID,Biological Inference
Covid_CCI_3,3,D,Covid_CCI_3D,gemini-2.0-flash,D,1,YC,CCI,COVID,Biological Inference
Covid_CCI_3,3,D,Covid_CCI_3D,gemini-2.0-flash,D,2,YC,CCI,COVID,Biological Inference
Covid_CCI_3,3,D,Covid_CCI_3D,gemini-2.0-flash,D,3,YC,CCI,COVID,Biological Inference
Covid_CCI_3,3,D,Covid_CCI_3D,gemini-2.0-flash,D,4,YC,CCI,COVID,Biological Inference
Covid_CCI_3,3,D,Covid_CCI_3D,gemini-2.0-flash,D,5,YC,CCI,COVID,Biological Inference
Covid_CCI_5,1,C,Covid_CCI_5A,gemini-2.0-flash,C,1,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_5,1,C,Covid_CCI_5A,gemini-2.0-flash,C,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_5,1,C,Covid_CCI_5A,gemini-2.0-flash,C,3,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_5,1,C,Covid_CCI_5A,gemini-2.0-flash,C,4,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_5,1,C,Covid_CCI_5A,gemini-2.0-flash,C,5,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_5,1,C,Covid_CCI_5B,gemini-2.0-flash,C,1,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_5,1,C,Covid_CCI_5B,gemini-2.0-flash,C,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_5,1,C,Covid_CCI_5B,gemini-2.0-flash,C,3,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_5,1,C,Covid_CCI_5B,gemini-2.0-flash,C,4,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_5,1,C,Covid_CCI_5B,gemini-2.0-flash,C,5,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_5,1,C,Covid_CCI_5C,gemini-2.0-flash,C,1,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_5,1,C,Covid_CCI_5C,gemini-2.0-flash,C,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_5,1,C,Covid_CCI_5C,gemini-2.0-flash,C,3,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_5,1,C,Covid_CCI_5C,gemini-2.0-flash,C,4,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_5,1,C,Covid_CCI_5C,gemini-2.0-flash,C,5,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_5,1,C,Covid_CCI_5D,gemini-2.0-flash,D,1,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_5,1,C,Covid_CCI_5D,gemini-2.0-flash,D,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_5,1,C,Covid_CCI_5D,gemini-2.0-flash,C,3,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_5,1,C,Covid_CCI_5D,gemini-2.0-flash,C,4,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_5,1,C,Covid_CCI_5D,gemini-2.0-flash,C,5,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_5,2,D,Covid_CCI_5A,gemini-2.0-flash,C,1,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_5,2,D,Covid_CCI_5A,gemini-2.0-flash,C,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_5,2,D,Covid_CCI_5A,gemini-2.0-flash,C,3,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_5,2,D,Covid_CCI_5A,gemini-2.0-flash,C,4,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_5,2,D,Covid_CCI_5A,gemini-2.0-flash,C,5,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_5,2,D,Covid_CCI_5B,gemini-2.0-flash,D,1,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_5,2,D,Covid_CCI_5B,gemini-2.0-flash,D,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_5,2,D,Covid_CCI_5B,gemini-2.0-flash,D,3,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_5,2,D,Covid_CCI_5B,gemini-2.0-flash,D,4,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_5,2,D,Covid_CCI_5B,gemini-2.0-flash,D,5,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_5,2,D,Covid_CCI_5C,gemini-2.0-flash,C,1,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_5,2,D,Covid_CCI_5C,gemini-2.0-flash,C,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_5,2,D,Covid_CCI_5C,gemini-2.0-flash,C,3,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_5,2,D,Covid_CCI_5C,gemini-2.0-flash,C,4,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_5,2,D,Covid_CCI_5C,gemini-2.0-flash,C,5,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_5,2,D,Covid_CCI_5D,gemini-2.0-flash,C,1,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_5,2,D,Covid_CCI_5D,gemini-2.0-flash,C,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_5,2,D,Covid_CCI_5D,gemini-2.0-flash,C,3,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_5,2,D,Covid_CCI_5D,gemini-2.0-flash,C,4,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_5,2,D,Covid_CCI_5D,gemini-2.0-flash,C,5,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_5,3,B,Covid_CCI_5A,gemini-2.0-flash,A,1,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_5,3,B,Covid_CCI_5A,gemini-2.0-flash,B,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_5,3,B,Covid_CCI_5A,gemini-2.0-flash,A,3,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_5,3,B,Covid_CCI_5A,gemini-2.0-flash,B,4,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_5,3,B,Covid_CCI_5A,gemini-2.0-flash,A,5,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_5,3,B,Covid_CCI_5B,gemini-2.0-flash,A,1,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_5,3,B,Covid_CCI_5B,gemini-2.0-flash,A,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_5,3,B,Covid_CCI_5B,gemini-2.0-flash,A,3,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_5,3,B,Covid_CCI_5B,gemini-2.0-flash,A,4,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_5,3,B,Covid_CCI_5B,gemini-2.0-flash,A,5,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_5,3,B,Covid_CCI_5C,gemini-2.0-flash,B,1,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_5,3,B,Covid_CCI_5C,gemini-2.0-flash,B,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_5,3,B,Covid_CCI_5C,gemini-2.0-flash,B,3,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_5,3,B,Covid_CCI_5C,gemini-2.0-flash,B,4,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_5,3,B,Covid_CCI_5C,gemini-2.0-flash,B,5,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_5,3,B,Covid_CCI_5D,gemini-2.0-flash,A,1,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_5,3,B,Covid_CCI_5D,gemini-2.0-flash,B,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_5,3,B,Covid_CCI_5D,gemini-2.0-flash,A,3,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_5,3,B,Covid_CCI_5D,gemini-2.0-flash,A,4,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_5,3,B,Covid_CCI_5D,gemini-2.0-flash,A,5,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,1,C,Covid_CCI_6A,gemini-2.0-flash,C,1,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,1,C,Covid_CCI_6A,gemini-2.0-flash,C,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,1,C,Covid_CCI_6A,gemini-2.0-flash,C,3,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,1,C,Covid_CCI_6A,gemini-2.0-flash,C,4,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,1,C,Covid_CCI_6A,gemini-2.0-flash,C,5,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,1,C,Covid_CCI_6B,gemini-2.0-flash,C,1,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,1,C,Covid_CCI_6B,gemini-2.0-flash,C,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,1,C,Covid_CCI_6B,gemini-2.0-flash,C,3,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,1,C,Covid_CCI_6B,gemini-2.0-flash,C,4,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,1,C,Covid_CCI_6B,gemini-2.0-flash,C,5,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,1,C,Covid_CCI_6C,gemini-2.0-flash,C,1,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,1,C,Covid_CCI_6C,gemini-2.0-flash,C,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,1,C,Covid_CCI_6C,gemini-2.0-flash,C,3,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,1,C,Covid_CCI_6C,gemini-2.0-flash,C,4,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,1,C,Covid_CCI_6C,gemini-2.0-flash,C,5,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,1,C,Covid_CCI_6D,gemini-2.0-flash,C,1,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,1,C,Covid_CCI_6D,gemini-2.0-flash,C,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,1,C,Covid_CCI_6D,gemini-2.0-flash,C,3,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,1,C,Covid_CCI_6D,gemini-2.0-flash,C,4,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,1,C,Covid_CCI_6D,gemini-2.0-flash,C,5,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,2,D,Covid_CCI_6A,gemini-2.0-flash,A,1,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,2,D,Covid_CCI_6A,gemini-2.0-flash,D,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,2,D,Covid_CCI_6A,gemini-2.0-flash,A,3,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,2,D,Covid_CCI_6A,gemini-2.0-flash,A,4,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,2,D,Covid_CCI_6A,gemini-2.0-flash,A,5,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,2,D,Covid_CCI_6B,gemini-2.0-flash,D,1,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,2,D,Covid_CCI_6B,gemini-2.0-flash,D,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,2,D,Covid_CCI_6B,gemini-2.0-flash,D,3,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,2,D,Covid_CCI_6B,gemini-2.0-flash,D,4,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,2,D,Covid_CCI_6B,gemini-2.0-flash,D,5,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,2,D,Covid_CCI_6C,gemini-2.0-flash,D,1,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,2,D,Covid_CCI_6C,gemini-2.0-flash,D,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,2,D,Covid_CCI_6C,gemini-2.0-flash,D,3,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,2,D,Covid_CCI_6C,gemini-2.0-flash,D,4,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,2,D,Covid_CCI_6C,gemini-2.0-flash,D,5,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,2,D,Covid_CCI_6D,gemini-2.0-flash,D,1,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,2,D,Covid_CCI_6D,gemini-2.0-flash,D,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,2,D,Covid_CCI_6D,gemini-2.0-flash,D,3,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,2,D,Covid_CCI_6D,gemini-2.0-flash,D,4,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,2,D,Covid_CCI_6D,gemini-2.0-flash,D,5,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,3,D,Covid_CCI_6A,gemini-2.0-flash,A,1,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,3,D,Covid_CCI_6A,gemini-2.0-flash,A,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,3,D,Covid_CCI_6A,gemini-2.0-flash,A,3,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,3,D,Covid_CCI_6A,gemini-2.0-flash,A,4,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,3,D,Covid_CCI_6A,gemini-2.0-flash,A,5,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,3,D,Covid_CCI_6B,gemini-2.0-flash,D,1,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,3,D,Covid_CCI_6B,gemini-2.0-flash,D,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,3,D,Covid_CCI_6B,gemini-2.0-flash,D,3,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,3,D,Covid_CCI_6B,gemini-2.0-flash,D,4,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,3,D,Covid_CCI_6B,gemini-2.0-flash,D,5,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,3,D,Covid_CCI_6C,gemini-2.0-flash,A,1,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,3,D,Covid_CCI_6C,gemini-2.0-flash,A,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,3,D,Covid_CCI_6C,gemini-2.0-flash,A,3,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,3,D,Covid_CCI_6C,gemini-2.0-flash,A,4,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,3,D,Covid_CCI_6C,gemini-2.0-flash,A,5,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,3,D,Covid_CCI_6D,gemini-2.0-flash,D,1,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,3,D,Covid_CCI_6D,gemini-2.0-flash,D,2,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,3,D,Covid_CCI_6D,gemini-2.0-flash,D,3,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,3,D,Covid_CCI_6D,gemini-2.0-flash,D,4,YC,CCI,COVID,Descriptive - information retrival
Covid_CCI_6,3,D,Covid_CCI_6D,gemini-2.0-flash,D,5,YC,CCI,COVID,Descriptive - information retrival
Covid_DE_1,1,A,Covid_DE_1,gemini-2.0-flash,A,1,DK,DE,,Descriptive - information retrival
Covid_DE_1,1,A,Covid_DE_1,gemini-2.0-flash,A,2,DK,DE,,Descriptive - information retrival
Covid_DE_1,1,A,Covid_DE_1,gemini-2.0-flash,A,3,DK,DE,,Descriptive - information retrival
Covid_DE_1,1,A,Covid_DE_1,gemini-2.0-flash,A,4,DK,DE,,Descriptive - information retrival
Covid_DE_1,1,A,Covid_DE_1,gemini-2.0-flash,A,5,DK,DE,,Descriptive - information retrival
Covid_DE_1,2,B,Covid_DE_1,gemini-2.0-flash,B,1,DK,DE,,Descriptive - information retrival
Covid_DE_1,2,B,Covid_DE_1,gemini-2.0-flash,B,2,DK,DE,,Descriptive - information retrival
Covid_DE_1,2,B,Covid_DE_1,gemini-2.0-flash,B,3,DK,DE,,Descriptive - information retrival
Covid_DE_1,2,B,Covid_DE_1,gemini-2.0-flash,B,4,DK,DE,,Descriptive - information retrival
Covid_DE_1,2,B,Covid_DE_1,gemini-2.0-flash,B,5,DK,DE,,Descriptive - information retrival
Covid_DE_1,3,C,Covid_DE_1,gemini-2.0-flash,C,1,DK,DE,,Descriptive - information retrival
Covid_DE_1,3,C,Covid_DE_1,gemini-2.0-flash,A,2,DK,DE,,Descriptive - information retrival
Covid_DE_1,3,C,Covid_DE_1,gemini-2.0-flash,C,3,DK,DE,,Descriptive - information retrival
Covid_DE_1,3,C,Covid_DE_1,gemini-2.0-flash,A,4,DK,DE,,Descriptive - information retrival
Covid_DE_1,3,C,Covid_DE_1,gemini-2.0-flash,A,5,DK,DE,,Descriptive - information retrival
Breast_Cancer_spatiallocations_1,1,A,Breast_Cancer_spatiallocations_1A,gemini-2.0-flash,D,1,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_spatiallocations_1,1,A,Breast_Cancer_spatiallocations_1A,gemini-2.0-flash,D,2,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_spatiallocations_1,1,A,Breast_Cancer_spatiallocations_1A,gemini-2.0-flash,D,3,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_spatiallocations_1,1,A,Breast_Cancer_spatiallocations_1A,gemini-2.0-flash,D,4,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_spatiallocations_1,1,A,Breast_Cancer_spatiallocations_1A,gemini-2.0-flash,D,5,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_spatiallocations_1,1,A,Breast_Cancer_spatiallocations_1B,gemini-2.0-flash,A,1,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_spatiallocations_1,1,A,Breast_Cancer_spatiallocations_1B,gemini-2.0-flash,A,2,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_spatiallocations_1,1,A,Breast_Cancer_spatiallocations_1B,gemini-2.0-flash,A,3,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_spatiallocations_1,1,A,Breast_Cancer_spatiallocations_1B,gemini-2.0-flash,A,4,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_spatiallocations_1,1,A,Breast_Cancer_spatiallocations_1B,gemini-2.0-flash,A,5,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_spatiallocations_1,2,A,Breast_Cancer_spatiallocations_1A,gemini-2.0-flash,A,1,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_spatiallocations_1,2,A,Breast_Cancer_spatiallocations_1A,gemini-2.0-flash,A,2,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_spatiallocations_1,2,A,Breast_Cancer_spatiallocations_1A,gemini-2.0-flash,A,3,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_spatiallocations_1,2,A,Breast_Cancer_spatiallocations_1A,gemini-2.0-flash,A,4,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_spatiallocations_1,2,A,Breast_Cancer_spatiallocations_1A,gemini-2.0-flash,A,5,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_spatiallocations_1,2,A,Breast_Cancer_spatiallocations_1B,gemini-2.0-flash,A,1,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_spatiallocations_1,2,A,Breast_Cancer_spatiallocations_1B,gemini-2.0-flash,A,2,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_spatiallocations_1,2,A,Breast_Cancer_spatiallocations_1B,gemini-2.0-flash,A,3,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_spatiallocations_1,2,A,Breast_Cancer_spatiallocations_1B,gemini-2.0-flash,A,4,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_spatiallocations_1,2,A,Breast_Cancer_spatiallocations_1B,gemini-2.0-flash,A,5,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_spatiallocations_1,3,D,Breast_Cancer_spatiallocations_1A,gemini-2.0-flash,A,1,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_spatiallocations_1,3,D,Breast_Cancer_spatiallocations_1A,gemini-2.0-flash,A,2,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_spatiallocations_1,3,D,Breast_Cancer_spatiallocations_1A,gemini-2.0-flash,A,3,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_spatiallocations_1,3,D,Breast_Cancer_spatiallocations_1A,gemini-2.0-flash,A,4,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_spatiallocations_1,3,D,Breast_Cancer_spatiallocations_1A,gemini-2.0-flash,A,5,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_spatiallocations_1,3,D,Breast_Cancer_spatiallocations_1B,gemini-2.0-flash,A,1,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_spatiallocations_1,3,D,Breast_Cancer_spatiallocations_1B,gemini-2.0-flash,A,2,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_spatiallocations_1,3,D,Breast_Cancer_spatiallocations_1B,gemini-2.0-flash,A,3,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_spatiallocations_1,3,D,Breast_Cancer_spatiallocations_1B,gemini-2.0-flash,A,4,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_spatiallocations_1,3,D,Breast_Cancer_spatiallocations_1B,gemini-2.0-flash,A,5,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_umap_2,1,A,Breast_Cancer_umap_2A,gemini-2.0-flash,D,1,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_umap_2,1,A,Breast_Cancer_umap_2A,gemini-2.0-flash,D,2,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_umap_2,1,A,Breast_Cancer_umap_2A,gemini-2.0-flash,D,3,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_umap_2,1,A,Breast_Cancer_umap_2A,gemini-2.0-flash,D,4,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_umap_2,1,A,Breast_Cancer_umap_2A,gemini-2.0-flash,D,5,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_umap_2,1,A,Breast_Cancer_umap_2B,gemini-2.0-flash,A,1,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_umap_2,1,A,Breast_Cancer_umap_2B,gemini-2.0-flash,A,2,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_umap_2,1,A,Breast_Cancer_umap_2B,gemini-2.0-flash,A,3,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_umap_2,1,A,Breast_Cancer_umap_2B,gemini-2.0-flash,A,4,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_umap_2,1,A,Breast_Cancer_umap_2B,gemini-2.0-flash,A,5,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_umap_2,2,D,Breast_Cancer_umap_2A,gemini-2.0-flash,D,1,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_umap_2,2,D,Breast_Cancer_umap_2A,gemini-2.0-flash,D,2,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_umap_2,2,D,Breast_Cancer_umap_2A,gemini-2.0-flash,D,3,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_umap_2,2,D,Breast_Cancer_umap_2A,gemini-2.0-flash,D,4,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_umap_2,2,D,Breast_Cancer_umap_2A,gemini-2.0-flash,D,5,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_umap_2,2,D,Breast_Cancer_umap_2B,gemini-2.0-flash,B,1,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_umap_2,2,D,Breast_Cancer_umap_2B,gemini-2.0-flash,B,2,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_umap_2,2,D,Breast_Cancer_umap_2B,gemini-2.0-flash,D,3,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_umap_2,2,D,Breast_Cancer_umap_2B,gemini-2.0-flash,B,4,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_umap_2,2,D,Breast_Cancer_umap_2B,gemini-2.0-flash,D,5,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_umap_2,3,C,Breast_Cancer_umap_2A,gemini-2.0-flash,A,1,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_umap_2,3,C,Breast_Cancer_umap_2A,gemini-2.0-flash,A,2,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_umap_2,3,C,Breast_Cancer_umap_2A,gemini-2.0-flash,A,3,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_umap_2,3,C,Breast_Cancer_umap_2A,gemini-2.0-flash,A,4,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_umap_2,3,C,Breast_Cancer_umap_2A,gemini-2.0-flash,A,5,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_umap_2,3,C,Breast_Cancer_umap_2B,gemini-2.0-flash,A,1,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_umap_2,3,C,Breast_Cancer_umap_2B,gemini-2.0-flash,A,2,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_umap_2,3,C,Breast_Cancer_umap_2B,gemini-2.0-flash,A,3,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_umap_2,3,C,Breast_Cancer_umap_2B,gemini-2.0-flash,A,4,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_umap_2,3,C,Breast_Cancer_umap_2B,gemini-2.0-flash,A,5,RJ,Spatial,Breast Cancer,Descriptive - information retrival
Breast_Cancer_spatialCCI_3,1,D,Breast_Cancer_spatialCCI_3A,gemini-2.0-flash,B,1,RJ,Spatial,Breast Cancer,Biological Inference
Breast_Cancer_spatialCCI_3,1,D,Breast_Cancer_spatialCCI_3A,gemini-2.0-flash,B,2,RJ,Spatial,Breast Cancer,Biological Inference
